left_path,right_path,left_class,right_class,distance,cross_label
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-56.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-3.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-52.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_155_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_156_pigmentation_0_411.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_193_acne-cystic-143.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_238_pigmentation_0_411.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_47_eczema-fingertips-104.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_913_eczema-foot-29.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_942_eczema-nummular-93.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_411.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-19.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-9.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-beard-4.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-primary-lesion-64.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-45.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-115.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-128.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-103.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\levle1_511.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\levle1_523.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\levle1_524.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_Screenshot 2025-11-17 011216.png,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-open-comedo-51.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_101_acne-pustular-20.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_179_22.png,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_180_acne-cystic-13.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_193_eczema-asteatotic-50.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_307_pompholyx-2.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_55_eczema-hand-154.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-body-190.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-foot-plantar-50.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-incognito-58.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-palm-6.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-49.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-54.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_Screenshot 2025-11-17 004143.png,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-face-2-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_140_acne-face-4-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_172_aug_1_acne-cystic-28.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1_acne-cystic-28.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_810_eczema-subacute-54.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_894_Dyshidrosis-51.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_91_eczema-subacute-70.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-30.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-14.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-versicolor-133.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-subacute-37.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-subacute-81.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_133_IMG_5738.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_859_eczema-foot-102.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_88_acne-face-3-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_520_eczema-nummular-199.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_85_aug_520_eczema-nummular-199.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-24.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_2967.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\03Desquamation12341.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-leg-1.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\heels-dry-cracked-7.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-closed-comedo-6.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-face-12-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-13.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-37.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-50.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-52.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_141_176__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_15_acne-pustular-52.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_17_aug_143_eczema-subacute-93.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_448_eczema-subacute-91.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_46_eczema-subacute-77.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_585_eczema-asteatotic-36.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_746_eczema-impetiginized-7.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-scalp-64.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-32.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-36.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-face-1-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_145_acne-cystic-33.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_170_acne-face-2-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_520_eczema-nummular-199.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_863_eczema-asteatotic-40.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_1888.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-16.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-103.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-122.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-nummular-177.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-nummular-184.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-subacute-76.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-trunk-generalized-1.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_05atopicDerm040405ok1.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-23.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_143_eczema-subacute-93.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_51_acne-pustular-54.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_523_eczema-fingertips-77.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_6_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_eczema-fingertips-111.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\prurigo-nodularis-5.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-body-113.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Moderate\tinea-scalp-16.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-3.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-54.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-52.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_603_eczema-nummular-93.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_810_eczema-subacute-54.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-192.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-19.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-9.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-200.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-185.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-subacute-37.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-subacute-81.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_pigmentation_0_290.jpeg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_2967.jpeg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-140.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-12.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-106.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Moderate\eczema-nummular-191.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_Screenshot 2025-11-17 004115.png,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-52.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_126_eczema-subacute-53.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_47_eczema-fingertips-104.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_603_eczema-nummular-93.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_87_aug_126_eczema-subacute-53.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_967_eczema-trunk-generalized-25.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-14.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-118.jpg,Mild,Severe,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-5.jpg,P:\SkinDiseaseDetection ML\Moderate\levle1_543.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-5.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_acne-pustular-47.jpg,Mild,Moderate,4,True
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-5.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_eczema-hand-12.jpeg,Mild,Moderate,4,True
